RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1572,15615012,Fan,594,France,Male,23,5,156267.59,1,1,0,160968.44,0
5996,15783865,Kulikova,622,France,Male,59,5,119380.37,1,1,1,60429.43,0
1659,15654851,Obialo,748,France,Male,44,2,92911.52,1,0,1,85495.24,0
7178,15697310,O'Callaghan,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0
6807,15795586,McDonald,478,France,Male,35,1,92474.05,1,1,0,178626.07,0
8803,15714642,Hawkins,792,Spain,Female,40,7,0.0,1,1,0,141652.2,0
1822,15621432,Lee,630,Spain,Male,35,1,0.0,2,0,0,186826.22,0
670,15662397,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
4617,15758136,King,778,France,Male,37,3,141803.77,1,0,1,179421.84,0
1293,15636589,Murray,794,France,Female,41,7,0.0,2,1,1,74275.08,0
3258,15709183,Davidson,707,France,Female,58,3,102346.86,1,1,1,114672.64,0
1758,15704763,Kozlova,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
8205,15570141,P'eng,724,France,Female,34,3,132352.69,1,1,0,80320.3,0
4172,15748481,Howey,564,France,Female,27,6,0.0,1,0,0,7819.76,0
20,15568982,Hao,726,France,Female,24,6,0.0,2,1,1,54724.03,0
2883,15685829,McKay,551,France,Male,37,3,0.0,2,1,1,50578.4,0
6837,15591344,Donnelly,715,Spain,Male,42,6,0.0,2,1,1,128745.69,0
7866,15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0
1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
4600,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0
391,15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
6174,15580560,Harris,769,France,Female,73,1,0.0,1,1,1,29792.11,0
2321,15775888,McDonald,593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0
8157,15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0
4427,15749557,Chao,707,France,Female,44,6,0.0,2,1,1,192542.17,0
3535,15614687,Tien,677,Germany,Female,44,4,148770.61,2,1,1,191057.76,0
5737,15775116,Anderson,581,France,Male,31,3,0.0,2,0,0,89040.61,0
5401,15644788,Fyodorov,731,France,Female,30,5,0.0,2,1,0,189528.72,0
269,15717398,Fielding,549,Spain,Female,39,7,0.0,1,0,0,81259.25,1
6546,15572735,Chang,433,Spain,Male,27,2,0.0,2,1,1,153698.65,0
7041,15655658,Bulgakov,678,France,Female,48,2,0.0,2,1,1,32301.88,0
3539,15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
8720,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41,0
4671,15706200,Graham,637,Germany,Male,41,2,138014.4,2,1,0,140298.24,0
739,15661036,Davis,725,France,Male,46,6,0.0,2,1,0,161767.38,0
6051,15626414,Russell,703,France,Male,44,6,98862.54,1,1,0,151516.7,0
2962,15583681,Layh,616,Spain,Male,31,7,76665.71,2,1,1,163809.08,0
6563,15797475,Brennan,720,France,Male,44,3,86102.27,1,1,0,180134.88,1
2407,15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
4260,15664808,Nicoll,790,Spain,Female,37,3,0.0,3,0,0,98897.32,0
2559,15727021,Obialo,727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0
616,15745295,Gether,727,Spain,Female,31,0,0.0,1,1,0,121751.04,1
3151,15795298,Olisaemeka,573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0
5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
188,15708710,Ford,525,Spain,Female,37,0,0.0,1,0,1,131521.72,0
523,15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
923,15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89,1
4344,15654577,Alexeeva,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
9724,15612832,Jamieson,526,France,Male,32,7,125540.05,1,0,0,86786.41,0
2813,15581620,Franklin,597,France,Male,28,2,0.0,3,1,1,78707.97,0
2122,15583576,Tai,671,France,Male,30,2,0.0,1,0,1,102057.86,0
712,15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
2211,15769917,Onyekachi,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0
9488,15672574,Uspenskaya,850,Spain,Female,32,5,0.0,1,1,1,3830.59,0
7509,15580366,Okechukwu,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0
2704,15627352,Bulgakov,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1
2993,15786993,Lung,810,France,Female,51,5,0.0,2,0,1,184524.74,0
8853,15752097,Chiazagomekpere,708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0
9205,15737971,Cowen,646,France,Female,30,5,0.0,2,1,0,13935.32,0
5894,15641004,Doyne,605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0
4988,15711254,Retana,452,France,Female,35,7,0.0,2,1,0,164241.67,0
8043,15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1
5637,15626679,Linger,584,France,Male,33,3,0.0,2,0,1,59103.13,0
7377,15765093,Coates,704,France,Male,23,6,166594.78,1,1,1,155823.2,0
9896,15796764,Bruno,684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1
1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
4943,15784687,Simmons,592,France,Male,36,1,126477.42,1,0,0,179718.17,0
1025,15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,63030.97,0
9144,15793197,Bailey,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
1539,15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1,1,1,64477.25,0
3781,15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
4182,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0
4891,15797113,Bevan,552,Spain,Female,34,4,0.0,2,1,0,140286.69,0
5215,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
1149,15616529,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
4273,15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
1928,15647782,Brown,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
4294,15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,0,1,101617.43,0
4247,15777504,Colbert,617,France,Female,30,8,0.0,1,1,1,92621.9,0
9027,15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
162,15641122,Wei,684,France,Male,30,2,0.0,2,1,0,83473.82,0
1655,15667134,Cisneros,446,France,Male,32,8,0.0,2,0,0,133292.94,0
2350,15787907,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
2102,15778934,Napolitani,678,Spain,Female,49,8,0.0,2,0,1,98090.69,0
3314,15638988,Fu,684,France,Male,54,6,0.0,2,1,1,94888.6,0
4914,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
8407,15578747,Chineze,701,Spain,Male,26,5,83600.24,1,0,1,59195.05,0
3143,15586996,Azikiwe,697,France,Female,76,7,0.0,2,0,1,188772.45,0
2506,15720284,Crawford,607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0
720,15653780,Kambinachi,621,France,Female,43,5,0.0,1,1,1,47578.45,0
2212,15641850,Pethard,717,France,Male,40,0,98241.04,1,1,0,110887.14,0
1902,15781034,Mason,796,Spain,Male,67,5,0.0,2,0,1,54871.02,0
1838,15619343,Mahmood,561,France,Male,56,7,152759.0,2,1,0,133167.11,1
9288,15609176,Cawthorne,688,France,Female,32,5,0.0,2,0,1,177607.77,0
5530,15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0
418,15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
8467,15772383,Toscani,613,France,Male,36,9,131307.11,1,0,0,83343.73,0
8478,15685947,Henderson,556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
7293,15768474,Clements,744,Spain,Male,34,3,0.0,2,1,0,27244.35,0
2415,15806027,Niu,556,France,Female,52,9,0.0,1,1,0,175149.2,1
9162,15750049,Steele,621,France,Male,40,10,163823.37,1,0,0,89519.47,0
6719,15744553,Ho,444,France,Male,34,2,144318.97,1,1,0,112668.06,0
7540,15609987,Smith,755,France,Male,42,2,119919.12,1,1,0,156868.21,0
8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
3215,15667417,Tao,572,France,Male,33,9,68193.72,1,1,0,19998.31,0
3972,15790809,Lo Duca,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0
3254,15606472,Lung,585,France,Female,38,5,0.0,1,1,1,87363.56,0
1628,15591932,Ford,680,France,Male,32,5,92961.61,1,1,0,116957.6,0
9899,15746569,Tsui,589,France,Male,38,4,0.0,1,1,0,95483.48,1
8848,15630244,Chu,457,France,Male,40,10,134320.23,2,1,0,150757.35,0
3604,15772528,Mishin,750,France,Female,47,7,121376.15,2,1,0,54473.6,1
355,15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
674,15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
6081,15725945,Nweke,659,Spain,Female,42,2,0.0,1,0,0,162734.31,1
652,15813850,Christian,720,France,Male,52,7,0.0,1,1,1,14781.12,0
7839,15588560,Nwabugwu,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0
1835,15694188,Obidimkpa,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0
7203,15671014,Zhdanova,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
5673,15622442,Mazzi,619,France,Male,29,5,0.0,2,1,0,194310.1,0
2875,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0
7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1
1773,15756471,Giles,656,Germany,Male,27,4,118627.16,2,1,1,160835.3,0
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0
425,15566111,Estes,596,France,Male,39,9,0.0,1,1,0,48963.59,0
9830,15724200,Cheng,584,France,Male,38,1,115341.55,1,0,1,173632.92,0
214,15594917,Miller,676,France,Female,34,1,63095.01,1,1,1,40645.81,0
9107,15663650,Russell,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
5095,15617166,Ritchie,610,France,Male,37,0,0.0,1,1,0,114514.64,0
715,15807609,Yuan,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1
6959,15596808,Maclean,679,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
1908,15810786,O'Toole,620,France,Female,67,3,0.0,2,1,1,43486.73,0
9782,15650424,Bryant,641,France,Female,48,3,147341.43,1,1,1,157458.61,1
3778,15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76,0
2713,15628170,Brown,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0
8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0
7917,15610936,Becher,562,France,Male,33,6,0.0,2,1,0,111590.35,0
2879,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
2750,15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0
7575,15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
5838,15657603,Finch,850,France,Female,35,6,81684.97,1,1,0,824.0,0
2719,15783444,Endrizzi,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
4173,15757777,Pai,636,France,Female,35,2,0.0,2,1,1,23129.46,0
9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
3631,15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0
2854,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1
8150,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
7635,15707681,Pokrovsky,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0
2560,15650670,Bateson,567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0
3942,15603170,Kang,654,France,Male,32,9,121455.65,1,1,0,190068.53,1
1661,15682356,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
1425,15596671,Endrizzi,603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1
6484,15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0
5068,15602282,Kao,587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1
9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
8632,15753462,Godson,632,Germany,Male,30,2,72549.0,2,0,1,182728.8,0
1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
7609,15598574,Uwakwe,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0
2792,15663826,Brim,532,Spain,Female,66,3,0.0,1,1,1,115227.02,0
8178,15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0
8899,15760427,Cameron,850,France,Male,40,6,124788.18,1,1,0,65612.12,0
3242,15629739,Hartley,621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0
2841,15714057,Windradyne,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0
3579,15711618,Chang,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
155,15709368,Milne,614,France,Female,43,6,0.0,2,1,1,109041.53,0
1278,15721719,Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42,0
7673,15699294,Pope,555,France,Male,30,1,0.0,2,0,0,88146.86,0
9650,15788025,Tseng,715,France,Female,38,0,0.0,2,1,1,332.81,0
7751,15805162,Sutherland,550,France,Male,25,0,0.0,2,1,1,184221.11,0
7574,15674750,Alexeyeva,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0
3240,15776844,Hao,762,Spain,Female,19,6,0.0,2,1,0,55500.17,0
6370,15714260,Castiglione,646,France,Female,38,2,0.0,2,0,0,178752.73,0
7896,15660571,Halpern,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,0
9117,15672082,Schatz,562,France,Male,62,3,0.0,2,1,0,105986.01,0
8427,15704651,Bishop,514,France,Male,26,1,0.0,2,0,0,121551.93,0
1517,15701333,Blackburn,646,France,Female,37,7,96558.66,1,0,0,163427.18,0
1895,15783398,Rizzo,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
4871,15573888,Ponomaryov,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1
9700,15570145,Long,763,France,Female,23,2,0.0,2,1,0,153983.99,0
6608,15598259,Gregory,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
5983,15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0
6789,15800268,Costa,825,Germany,Male,37,6,118050.79,1,0,1,52301.15,0
372,15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
5967,15600832,Moss,508,France,Female,43,9,0.0,1,1,0,103726.71,0
4950,15786717,He,567,France,Male,36,1,0.0,2,0,0,8555.73,0
1632,15685372,Azubuike,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1
9513,15618155,Ts'ui,663,France,Male,45,5,83195.12,1,1,1,48682.1,0
611,15686611,Moss,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
492,15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
3424,15660147,Dore,493,Spain,Male,32,8,46161.18,1,1,1,79577.4,0
7646,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
6734,15709741,Hussain,668,France,Male,28,4,107141.27,1,1,0,193018.71,0
7364,15666012,Rippey,603,France,Male,40,4,102833.46,2,1,1,38829.11,0
8491,15585985,Wang,746,France,Male,48,5,165282.42,1,1,0,153786.46,1
8051,15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,0
9569,15677522,Rossi,593,France,Male,33,1,0.0,2,0,0,9984.4,0
3549,15776827,Langdon,770,Germany,Male,37,5,141547.26,2,0,1,180326.83,0
5940,15709861,He,766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0
4944,15615322,Jamieson,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0
3991,15778752,Johnson,708,France,Male,32,10,86614.06,2,1,1,172129.26,0
2474,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
1127,15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
1407,15629617,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
255,15665834,Cheatham,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0
9158,15778915,Harris,737,France,Female,32,7,128551.36,2,0,1,189402.71,0
1508,15577274,Genovese,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
3311,15746076,Saunders,506,Spain,Male,50,3,0.0,2,1,0,12016.79,0
5347,15688644,Holloway,603,France,Male,31,1,129743.75,1,1,0,109145.2,0
5750,15770291,Allan,844,France,Female,29,8,0.0,2,0,0,147342.03,0
2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1
2033,15658716,Banks,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
8956,15641319,Afanasyeva,518,Spain,Male,50,4,0.0,1,0,0,107112.25,1
1544,15747677,Gordon,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0
9651,15646168,Ifeatu,834,Spain,Male,33,5,0.0,2,1,0,66285.18,0
1004,15701301,Murphy,646,France,Female,42,3,175159.9,2,0,0,67124.48,1
392,15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
1030,15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,154642.91,0
669,15640825,Loyau,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0
4586,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,47536.46,0
6117,15611644,Onyemauchechukwu,627,France,Male,73,0,146329.73,1,0,1,43615.67,0
8073,15661473,Boni,780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1
5948,15672798,O'Brien,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
6071,15678173,Collee,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
6005,15802088,Grant,521,Spain,Female,22,10,0.0,1,1,1,101311.95,0
7772,15715512,Hsia,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
8142,15571843,Lawrence,486,Spain,Male,24,1,0.0,1,1,0,98802.76,0
6485,15668629,Saunders,719,Spain,Male,44,2,0.0,2,1,0,196582.19,0
9768,15610419,Chukwueloka,554,France,Male,33,3,117413.95,1,1,1,12766.74,0
5493,15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,0
746,15640059,Smith,606,France,Male,40,5,0.0,2,1,1,70899.27,0
7204,15657778,Jefferson,657,France,Male,33,1,84309.57,2,0,0,103914.4,0
2481,15803790,Allen,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0
2539,15752838,Lucas,723,Spain,Male,38,6,0.0,2,1,1,94415.6,0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0
2177,15704746,Inman,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
2059,15787655,Chu,707,France,Male,47,3,0.0,2,1,0,174303.29,0
553,15763063,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
7441,15604130,Johnstone,622,Spain,Female,47,6,142319.03,1,0,0,100183.05,0
2155,15721426,Milne,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
4763,15756071,Kang,756,France,Male,34,1,103133.26,1,1,1,90059.04,0
1009,15569050,Farrell,444,France,Male,45,6,0.0,1,1,0,130009.85,1
2853,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0
957,15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,0,1,85523.24,0
4180,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0
3700,15577700,Rapuokwu,749,France,Male,37,10,185063.7,2,1,1,134526.87,0
8220,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0
2250,15727546,Olejuru,762,France,Male,35,9,0.0,2,1,1,43075.7,0
782,15585595,Owens,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
6859,15771569,Bage,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
4320,15759456,Lupton,609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
5218,15796434,Farnsworth,724,France,Male,28,5,97612.12,1,1,1,96498.14,0
5096,15742442,Udegbulam,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0
8714,15578788,Bibi,786,Spain,Male,40,6,0.0,2,0,0,41248.8,0
4748,15702380,De Luca,663,Spain,Male,64,6,0.0,2,0,1,15876.52,0
228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1
4948,15670354,Jen,753,France,Female,62,6,0.0,2,1,1,136398.9,0
3026,15745232,Chikelu,759,France,Female,39,6,0.0,2,1,1,140497.67,0
9439,15641175,Munro,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1
27,15736816,Young,756,Germany,Male,36,2,136815.64,1,1,1,170041.95,0
3628,15609475,Ricci,604,Spain,Female,39,7,98544.11,1,1,1,52327.57,0
7290,15680895,Sal,627,Spain,Female,35,7,0.0,1,1,0,187718.26,0
8177,15800811,Wan,702,France,Male,40,3,148556.74,1,0,1,146056.29,0
8221,15727177,Manfrin,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
3810,15694805,McIntyre,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
8367,15812422,Ugorji,637,France,Male,41,2,0.0,2,0,1,102515.42,0
1203,15724334,Alekseyeva,529,France,Male,22,5,0.0,1,1,0,151169.83,0
3784,15599860,Warner,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0
6580,15652401,Lafleur,496,France,Female,36,7,0.0,2,0,0,108098.28,0
7744,15741643,Chiang,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
7735,15722473,Faulkner,713,France,Male,41,3,0.0,2,1,0,55772.04,0
4297,15702788,Gadsdon,775,France,Male,40,9,126212.64,1,1,0,70196.57,0
5325,15595158,Hsu,654,Germany,Male,31,5,150593.59,2,1,1,105218.45,0
4392,15742404,McGregor,718,France,Male,38,7,0.0,2,1,0,38308.34,0
4562,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0
3748,15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24,0
7264,15622729,Sun,649,France,Female,46,2,0.0,2,1,1,66602.7,0
9137,15688984,Belonwu,595,France,Male,20,4,95830.43,1,1,0,177738.98,0
8025,15743051,Hamilton,694,France,Male,30,10,144684.03,1,1,1,31805.49,0
600,15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
1134,15706899,Ma,559,France,Male,34,4,0.0,2,1,1,66721.98,0
4567,15580682,Tsai,652,France,Female,40,4,79927.36,2,1,1,33524.6,0
6961,15732903,Fontenot,673,France,Male,39,7,82255.51,2,1,0,109545.56,0
5595,15658432,Freeman,688,France,Male,40,6,0.0,1,1,1,47886.44,0
1385,15690647,Rogers,582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
129,15575492,Kennedy,828,France,Female,41,7,0.0,2,1,0,171378.77,0
8486,15724269,Yao,670,France,Male,25,7,0.0,2,1,1,144723.38,0
6507,15702095,Clarke,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
273,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
4717,15805764,Hallahan,646,France,Male,18,10,0.0,2,0,1,52795.15,0
182,15789669,Hsia,510,France,Male,65,2,0.0,2,1,1,48071.61,0
1323,15598846,Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
984,15807008,McGregor,614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1
349,15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
2540,15569571,Davydova,584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1
7945,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1
5548,15713845,Merrett,688,France,Male,38,7,148045.68,1,1,0,175479.92,1
6026,15709917,Ni,601,France,Female,46,3,98202.76,1,0,0,137763.93,0
4208,15732774,Marchesi,656,France,Male,37,7,112291.34,1,1,0,153157.97,0
2055,15730868,Marshall,747,France,Male,41,5,0.0,2,1,1,22750.17,0
9127,15666095,Costa,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
4112,15705034,Peng,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0
9025,15654772,Kwemto,640,France,Female,47,6,89799.46,2,0,1,13783.77,1
7257,15585928,Hay,821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0
901,15642041,Burns,727,Germany,Male,40,1,93051.64,2,1,0,71865.31,1
9635,15580805,Marino,655,France,Male,27,10,0.0,2,1,0,51620.94,0
252,15753754,Morrison,587,Spain,Female,34,1,0.0,2,1,1,97932.68,0
2301,15647266,Y?an,651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0
1202,15651052,McMasters,399,Germany,Male,46,2,127655.22,1,1,0,139994.68,1
2958,15789109,Watson,686,France,Female,41,10,0.0,1,1,1,144272.71,1
1609,15801466,Gray,574,France,Female,39,2,122524.61,2,1,0,88463.63,0
9621,15620557,Ni,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0
6559,15721937,Romilly,686,France,Male,38,0,138131.34,1,0,1,115927.85,0
3072,15581654,Long,798,France,Male,32,7,0.0,2,0,1,37731.95,0
4624,15699195,Shen,709,France,Female,24,3,110949.41,1,1,1,168515.61,0
7855,15801256,Bazhenov,746,Spain,Male,49,7,0.0,2,0,1,10096.25,0
4837,15728078,Yeh,609,France,Male,26,10,126392.18,1,0,1,43651.49,0
7014,15599440,McGregor,748,France,Female,34,8,0.0,2,1,0,53584.03,0
8062,15814757,Carter,477,Spain,Male,31,9,0.0,2,0,1,184061.17,0
755,15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
9895,15704795,Vagin,521,France,Female,77,6,0.0,2,1,1,49054.1,0
9564,15624374,Maclean,703,France,Male,28,9,0.0,2,0,1,2151.17,0
1010,15750765,Sanders,650,Spain,Male,71,0,0.0,1,1,1,175380.77,0
4459,15585839,Niu,633,France,Male,37,2,0.0,2,1,0,182258.17,0
5498,15710421,Baresi,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0
1424,15589221,Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
3422,15767722,Richardson,593,France,Female,39,0,117704.73,1,1,0,197933.5,0
8432,15586752,Parkes,628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
8461,15658982,Napolitani,650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1
5678,15763414,Degtyarev,655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0
8621,15665879,Gordon,768,France,Female,40,8,0.0,2,0,1,69080.46,0
